Surge ID,Date Range,Date,Station ID,Precip,Above 90th?
161,19990906-19990920,19990910,USW00013748,    0,0
161,19990906-19990920,19990911,USW00013748,    0,0
161,19990906-19990920,19990912,USW00013748,    0,0
161,19990906-19990920,19990913,USW00013748,    0,0
161,19990906-19990920,19990914,USW00013748,  343,1
161,19990906-19990920,19990915,USW00013748, 3399,1
161,19990906-19990920,19990916,USW00013748, 1100,1
161,19990906-19990920,19990917,USW00013748,    0,0
161,19990906-19990920,19990918,USW00013748,    0,0
161,19990906-19990920,19990919,USW00013748,    0,0
161,19990906-19990920,19990920,USW00013748,   71,0
75,19710904-19710919,19710904,USC00417179,-9998,0
75,19710904-19710919,19710905,USC00417179,-9998,0
75,19710904-19710919,19710906,USC00417179,-9998,0
75,19710904-19710919,19710907,USC00417179,-9998,0
75,19710904-19710919,19710908,USC00417179,-9998,0
75,19710904-19710919,19710909,USC00417179,-9998,0
75,19710904-19710919,19710910,USC00417179,-9998,0
75,19710904-19710919,19710911,USC00417179,-9998,0
75,19710904-19710919,19710912,USC00417179,-9998,0
75,19710904-19710919,19710913,USC00417179,-9998,0
75,19710904-19710919,19710914,USC00417179,-9998,0
75,19710904-19710919,19710915,USC00417179,-9998,0
75,19710904-19710919,19710916,USC00417179,-9998,0
75,19710904-19710919,19710917,USC00417179,-9998,0
75,19710904-19710919,19710918,USC00417179,-9998,0
75,19710904-19710919,19710919,USC00417179,-9998,0
75,19710904-19710919,19710904,USW00012919,    0,0
75,19710904-19710919,19710905,USW00012919,    0,0
75,19710904-19710919,19710906,USW00012919,    0,0
75,19710904-19710919,19710907,USW00012919,    0,0
75,19710904-19710919,19710908,USW00012919,    8,0
75,19710904-19710919,19710909,USW00012919,    0,0
75,19710904-19710919,19710910,USW00012919,    0,0
75,19710904-19710919,19710911,USW00012919,    5,0
75,19710904-19710919,19710912,USW00012919,    0,0
75,19710904-19710919,19710913,USW00012919,  170,1
75,19710904-19710919,19710914,USW00012919,  373,1
75,19710904-19710919,19710915,USW00012919,  221,1
75,19710904-19710919,19710916,USW00012919,    0,0
75,19710904-19710919,19710917,USW00012919,  320,1
75,19710904-19710919,19710918,USW00012919,  589,1
75,19710904-19710919,19710919,USW00012919,    0,0
81,19750912-19750925,19750912,USC00086240,   20,0
81,19750912-19750925,19750913,USC00086240,    0,0
81,19750912-19750925,19750914,USC00086240,    0,0
81,19750912-19750925,19750915,USC00086240,    0,0
81,19750912-19750925,19750916,USC00086240,    0,0
81,19750912-19750925,19750917,USC00086240,-9999,0
81,19750912-19750925,19750918,USC00086240,-9999,0
81,19750912-19750925,19750919,USC00086240,    0,0
81,19750912-19750925,19750920,USC00086240,    0,0
81,19750912-19750925,19750921,USC00086240,  168,1
81,19750912-19750925,19750922,USC00086240,-9999,0
81,19750912-19750925,19750923,USC00086240,-9999,0
81,19750912-19750925,19750924,USC00086240,-9999,0
81,19750912-19750925,19750925,USC00086240,    0,0
81,19750912-19750925,19750912,USC00082220,    5,0
81,19750912-19750925,19750913,USC00082220,    0,0
81,19750912-19750925,19750914,USC00082220,    0,0
81,19750912-19750925,19750915,USC00082220,    0,0
81,19750912-19750925,19750916,USC00082220,    0,0
81,19750912-19750925,19750917,USC00082220,  615,1
81,19750912-19750925,19750918,USC00082220,   61,0
81,19750912-19750925,19750919,USC00082220,   25,0
81,19750912-19750925,19750920,USC00082220,    0,0
81,19750912-19750925,19750921,USC00082220,  168,1
81,19750912-19750925,19750922,USC00082220,  157,1
81,19750912-19750925,19750923,USC00082220,  975,1
81,19750912-19750925,19750924,USC00082220,    0,0
81,19750912-19750925,19750925,USC00082220,    0,0
95,19790824-19790908,19790824,USC00084366,    8,0
95,19790824-19790908,19790825,USC00084366,   64,0
95,19790824-19790908,19790826,USC00084366,    0,0
95,19790824-19790908,19790827,USC00084366,    0,0
95,19790824-19790908,19790828,USC00084366,    0,0
95,19790824-19790908,19790829,USC00084366,    0,0
95,19790824-19790908,19790830,USC00084366,    0,0
95,19790824-19790908,19790831,USC00084366,    0,0
95,19790824-19790908,19790901,USC00084366,  279,1
95,19790824-19790908,19790902,USC00084366,   20,0
95,19790824-19790908,19790903,USC00084366,  127,1
95,19790824-19790908,19790904,USC00084366,  381,1
95,19790824-19790908,19790905,USC00084366,   58,0
95,19790824-19790908,19790906,USC00084366,    0,0
95,19790824-19790908,19790907,USC00084366,    0,0
95,19790824-19790908,19790908,USC00084366,   25,0
153,19981021-19981110,19981021,USW00012850,    0,0
153,19981021-19981110,19981022,USW00012850,    0,0
153,19981021-19981110,19981023,USW00012850,    8,0
153,19981021-19981110,19981024,USW00012850,    0,0
153,19981021-19981110,19981025,USW00012850,    0,0
153,19981021-19981110,19981026,USW00012850,    0,0
153,19981021-19981110,19981027,USW00012850,    0,0
153,19981021-19981110,19981028,USW00012850,    0,0
153,19981021-19981110,19981029,USW00012850,    0,0
153,19981021-19981110,19981030,USW00012850,    0,0
153,19981021-19981110,19981031,USW00012850,    0,0
153,19981021-19981110,19981101,USW00012850,    0,0
153,19981021-19981110,19981102,USW00012850,    0,0
153,19981021-19981110,19981103,USW00012850,    0,0
153,19981021-19981110,19981104,USW00012850,  434,1
153,19981021-19981110,19981105,USW00012850,   38,0
153,19981021-19981110,19981106,USW00012850,    0,0
153,19981021-19981110,19981107,USW00012850,    0,0
153,19981021-19981110,19981108,USW00012850,    0,0
153,19981021-19981110,19981109,USW00012850,    0,0
153,19981021-19981110,19981110,USW00012850,    0,0
153,19981021-19981110,19981021,USW00012836,    0,0
153,19981021-19981110,19981022,USW00012836,   20,0
153,19981021-19981110,19981023,USW00012836,    3,0
153,19981021-19981110,19981024,USW00012836,    0,0
153,19981021-19981110,19981025,USW00012836,    0,0
153,19981021-19981110,19981026,USW00012836,    0,0
153,19981021-19981110,19981027,USW00012836,    0,0
153,19981021-19981110,19981028,USW00012836,    0,0
153,19981021-19981110,19981029,USW00012836,    0,0
153,19981021-19981110,19981030,USW00012836,    0,0
153,19981021-19981110,19981031,USW00012836,    0,0
153,19981021-19981110,19981101,USW00012836,    0,0
153,19981021-19981110,19981102,USW00012836,    0,0
153,19981021-19981110,19981103,USW00012836,    0,0
153,19981021-19981110,19981104,USW00012836,  447,1
153,19981021-19981110,19981105,USW00012836,   89,1
153,19981021-19981110,19981106,USW00012836,    0,0
153,19981021-19981110,19981107,USW00012836,    0,0
153,19981021-19981110,19981108,USW00012836,    0,0
153,19981021-19981110,19981109,USW00012836,    0,0
153,19981021-19981110,19981110,USW00012836,    0,0
69,19700907-19700914,19700907,USC00417179,-9998,0
69,19700907-19700914,19700908,USC00417179,-9998,0
69,19700907-19700914,19700909,USC00417179,-9998,0
69,19700907-19700914,19700910,USC00417179,-9998,0
69,19700907-19700914,19700911,USC00417179,-9998,0
69,19700907-19700914,19700912,USC00417179,-9998,0
69,19700907-19700914,19700913,USC00417179,-9998,0
69,19700907-19700914,19700914,USC00417179,-9998,0
69,19700907-19700914,19700907,USW00012919,    0,0
69,19700907-19700914,19700908,USW00012919,    0,0
69,19700907-19700914,19700909,USW00012919,    0,0
69,19700907-19700914,19700910,USW00012919,    0,0
69,19700907-19700914,19700911,USW00012919,  165,1
69,19700907-19700914,19700912,USW00012919,    0,0
69,19700907-19700914,19700913,USW00012919,   41,1
69,19700907-19700914,19700914,USW00012919,    0,0
8,19550730-19550804,19550730,USC00220792,   76,0
8,19550730-19550804,19550731,USC00220792,    0,0
8,19550730-19550804,19550801,USC00220792,  660,1
8,19550730-19550804,19550802,USC00220792,  508,1
8,19550730-19550804,19550803,USC00220792,   25,0
8,19550730-19550804,19550804,USC00220792,   89,0
8,19550730-19550804,19550730,USC00223671,   97,0
8,19550730-19550804,19550731,USC00223671,    0,0
8,19550730-19550804,19550801,USC00223671,  617,1
8,19550730-19550804,19550802,USC00223671,  681,1
8,19550730-19550804,19550803,USC00223671,  351,1
8,19550730-19550804,19550804,USC00223671,   13,0
8,19550730-19550804,19550730,USC00229157,  246,1
8,19550730-19550804,19550731,USC00229157,  330,1
8,19550730-19550804,19550801,USC00229157,  610,1
8,19550730-19550804,19550802,USC00229157,  940,1
8,19550730-19550804,19550803,USC00229157,  940,1
8,19550730-19550804,19550804,USC00229157,    0,0
8,19550730-19550804,19550730,USC00227840,  384,1
8,19550730-19550804,19550731,USC00227840,    0,0
8,19550730-19550804,19550801,USC00227840,  742,1
8,19550730-19550804,19550802,USC00227840, 1468,1
8,19550730-19550804,19550803,USC00227840,   15,0
8,19550730-19550804,19550804,USC00227840,   33,0
8,19550730-19550804,19550730,USC00226718,  114,0
8,19550730-19550804,19550731,USC00226718,    0,0
8,19550730-19550804,19550801,USC00226718,  678,1
8,19550730-19550804,19550802,USC00226718, 1016,1
8,19550730-19550804,19550803,USC00226718,    0,0
8,19550730-19550804,19550804,USC00226718,    0,0
79,19740828-19740911,19740828,USC00164407,   13,0
79,19740828-19740911,19740829,USC00164407,   76,0
79,19740828-19740911,19740830,USC00164407,   53,0
79,19740828-19740911,19740831,USC00164407,  137,0
79,19740828-19740911,19740901,USC00164407,    0,0
79,19740828-19740911,19740902,USC00164407,   18,0
79,19740828-19740911,19740903,USC00164407,   48,0
79,19740828-19740911,19740904,USC00164407,    0,0
79,19740828-19740911,19740905,USC00164407,    0,0
79,19740828-19740911,19740906,USC00164407,    0,0
79,19740828-19740911,19740907,USC00164407,  132,0
79,19740828-19740911,19740908,USC00164407,  914,1
79,19740828-19740911,19740909,USC00164407,  203,1
79,19740828-19740911,19740910,USC00164407,    0,0
79,19740828-19740911,19740911,USC00164407,    0,0
96,19801106-19801117,19801106,USC00417184,    0,0
96,19801106-19801117,19801107,USC00417184,    0,0
96,19801106-19801117,19801108,USC00417184,    0,0
96,19801106-19801117,19801109,USC00417184,    0,0
96,19801106-19801117,19801110,USC00417184,    0,0
96,19801106-19801117,19801111,USC00417184,    0,0
96,19801106-19801117,19801112,USC00417184,    0,0
96,19801106-19801117,19801113,USC00417184,    0,0
96,19801106-19801117,19801114,USC00417184,    0,0
96,19801106-19801117,19801115,USC00417184,    0,0
96,19801106-19801117,19801116,USC00417184,    0,0
96,19801106-19801117,19801117,USC00417184,   13,0
96,19801106-19801117,19801106,USC00417179,    0,0
96,19801106-19801117,19801107,USC00417179,    0,0
96,19801106-19801117,19801108,USC00417179,    0,0
96,19801106-19801117,19801109,USC00417179,    0,0
96,19801106-19801117,19801110,USC00417179,    0,0
96,19801106-19801117,19801111,USC00417179,    0,0
96,19801106-19801117,19801112,USC00417179,    0,0
96,19801106-19801117,19801113,USC00417179,    0,0
96,19801106-19801117,19801114,USC00417179,    0,0
96,19801106-19801117,19801115,USC00417179,    0,0
96,19801106-19801117,19801116,USC00417179,    0,0
96,19801106-19801117,19801117,USC00417179,   23,0
224,20080831-20080916,20080831,USW00012835,  239,1
224,20080831-20080916,20080901,USW00012835,    0,0
224,20080831-20080916,20080902,USW00012835,    0,0
224,20080831-20080916,20080903,USW00012835,    0,0
224,20080831-20080916,20080904,USW00012835,    0,0
224,20080831-20080916,20080905,USW00012835,    0,0
224,20080831-20080916,20080906,USW00012835,    0,0
224,20080831-20080916,20080907,USW00012835,    0,0
224,20080831-20080916,20080908,USW00012835,   74,0
224,20080831-20080916,20080909,USW00012835,  300,1
224,20080831-20080916,20080910,USW00012835,  973,1
224,20080831-20080916,20080911,USW00012835,    0,0
224,20080831-20080916,20080912,USW00012835,   46,0
224,20080831-20080916,20080913,USW00012835,    0,0
224,20080831-20080916,20080914,USW00012835,  300,1
224,20080831-20080916,20080915,USW00012835,    3,0
224,20080831-20080916,20080916,USW00012835,   66,0
224,20080831-20080916,20080831,USC00084662,    5,0
224,20080831-20080916,20080901,USC00084662,   56,0
224,20080831-20080916,20080902,USC00084662,    0,0
224,20080831-20080916,20080903,USC00084662,    0,0
224,20080831-20080916,20080904,USC00084662,    0,0
224,20080831-20080916,20080905,USC00084662,  114,1
224,20080831-20080916,20080906,USC00084662,   13,0
224,20080831-20080916,20080907,USC00084662,    0,0
224,20080831-20080916,20080908,USC00084662,    0,0
224,20080831-20080916,20080909,USC00084662,   13,0
224,20080831-20080916,20080910,USC00084662,  130,1
224,20080831-20080916,20080911,USC00084662,    0,0
224,20080831-20080916,20080912,USC00084662,    0,0
224,20080831-20080916,20080913,USC00084662,    0,0
224,20080831-20080916,20080914,USC00084662,    0,0
224,20080831-20080916,20080915,USC00084662,    0,0
224,20080831-20080916,20080916,USC00084662,    0,0
192,20040808-20040816,20040808,USC00318113,    0,0
192,20040808-20040816,20040809,USC00318113,    0,0
192,20040808-20040816,20040810,USC00318113,    0,0
192,20040808-20040816,20040811,USC00318113,    0,0
192,20040808-20040816,20040812,USC00318113,   56,0
192,20040808-20040816,20040813,USC00318113,  701,1
192,20040808-20040816,20040814,USC00318113,   76,0
192,20040808-20040816,20040815,USC00318113,   25,0
192,20040808-20040816,20040816,USC00318113,-9999,0
192,20040808-20040816,20040808,USW00013748,    0,0
192,20040808-20040816,20040809,USW00013748,    0,0
192,20040808-20040816,20040810,USW00013748,    0,0
192,20040808-20040816,20040811,USW00013748,    0,0
192,20040808-20040816,20040812,USW00013748,  320,1
192,20040808-20040816,20040813,USW00013748,  249,1
192,20040808-20040816,20040814,USW00013748,  513,1
192,20040808-20040816,20040815,USW00013748,  363,1
192,20040808-20040816,20040816,USW00013748,   15,0
192,20040808-20040816,20040808,USC00319467,    0,0
192,20040808-20040816,20040809,USC00319467,    8,0
192,20040808-20040816,20040810,USC00319467,    0,0
192,20040808-20040816,20040811,USC00319467,    0,0
192,20040808-20040816,20040812,USC00319467,   18,0
192,20040808-20040816,20040813,USC00319467,  508,1
192,20040808-20040816,20040814,USC00319467,  109,0
192,20040808-20040816,20040815,USC00319467,    0,0
192,20040808-20040816,20040816,USC00319467,  165,1
204,20050917-20050927,20050917,USW00012836,   89,1
204,20050917-20050927,20050918,USW00012836,   56,0
204,20050917-20050927,20050919,USW00012836,   43,0
204,20050917-20050927,20050920,USW00012836,  358,1
204,20050917-20050927,20050921,USW00012836,   64,0
204,20050917-20050927,20050922,USW00012836,  338,1
204,20050917-20050927,20050923,USW00012836,    5,0
204,20050917-20050927,20050924,USW00012836,    0,0
204,20050917-20050927,20050925,USW00012836,    0,0
204,20050917-20050927,20050926,USW00012836,   25,0
204,20050917-20050927,20050927,USW00012836,    0,0
204,20050917-20050927,20050917,USW00012850,  226,1
204,20050917-20050927,20050918,USW00012850,    0,0
204,20050917-20050927,20050919,USW00012850,   25,0
204,20050917-20050927,20050920,USW00012850,  251,1
204,20050917-20050927,20050921,USW00012850,    3,0
204,20050917-20050927,20050922,USW00012850,   56,0
204,20050917-20050927,20050923,USW00012850,    0,0
204,20050917-20050927,20050924,USW00012850,    0,0
204,20050917-20050927,20050925,USW00012850,    0,0
204,20050917-20050927,20050926,USW00012850,    5,0
204,20050917-20050927,20050927,USW00012850,    0,0
99,19820908-19820913,19820908,USC00163979,    0,0
99,19820908-19820913,19820909,USC00163979,    0,0
99,19820908-19820913,19820910,USC00163979,   81,0
99,19820908-19820913,19820911,USC00163979,  508,1
99,19820908-19820913,19820912,USC00163979,  178,1
99,19820908-19820913,19820913,USC00163979,    8,0
99,19820908-19820913,19820908,USC00416664,    0,0
99,19820908-19820913,19820909,USC00416664,    0,0
99,19820908-19820913,19820910,USC00416664,    0,0
99,19820908-19820913,19820911,USC00416664,  127,1
99,19820908-19820913,19820912,USC00416664,   99,0
99,19820908-19820913,19820913,USC00416664,    0,0
99,19820908-19820913,19820908,USW00012917,    0,0
99,19820908-19820913,19820909,USW00012917,   15,0
99,19820908-19820913,19820910,USW00012917,    0,0
99,19820908-19820913,19820911,USW00012917,  109,1
99,19820908-19820913,19820912,USW00012917,    0,0
99,19820908-19820913,19820913,USW00012917,    0,0
149,19980914-19981002,19980914,USC00220792,    0,0
149,19980914-19981002,19980915,USC00220792,    0,0
149,19980914-19981002,19980916,USC00220792,    0,0
149,19980914-19981002,19980917,USC00220792,    0,0
149,19980914-19981002,19980918,USC00220792,  434,1
149,19980914-19981002,19980919,USC00220792,   10,0
149,19980914-19981002,19980920,USC00220792,  157,1
149,19980914-19981002,19980921,USC00220792,   74,0
149,19980914-19981002,19980922,USC00220792,   13,0
149,19980914-19981002,19980923,USC00220792,    3,0
149,19980914-19981002,19980924,USC00220792,    0,0
149,19980914-19981002,19980925,USC00220792,    0,0
149,19980914-19981002,19980926,USC00220792,    0,0
149,19980914-19981002,19980927,USC00220792,   38,0
149,19980914-19981002,19980928,USC00220792, 2870,1
149,19980914-19981002,19980929,USC00220792,   94,0
149,19980914-19981002,19980930,USC00220792,    0,0
149,19980914-19981002,19981001,USC00220792,    0,0
149,19980914-19981002,19981002,USC00220792,    0,0
149,19980914-19981002,19980914,USC00223671,   15,0
149,19980914-19981002,19980915,USC00223671,    0,0
149,19980914-19981002,19980916,USC00223671,    0,0
149,19980914-19981002,19980917,USC00223671,    0,0
149,19980914-19981002,19980918,USC00223671,  244,1
149,19980914-19981002,19980919,USC00223671,   56,0
149,19980914-19981002,19980920,USC00223671,  117,0
149,19980914-19981002,19980921,USC00223671,    8,0
149,19980914-19981002,19980922,USC00223671,    0,0
149,19980914-19981002,19980923,USC00223671,  178,1
149,19980914-19981002,19980924,USC00223671,    0,0
149,19980914-19981002,19980925,USC00223671,    0,0
149,19980914-19981002,19980926,USC00223671,    0,0
149,19980914-19981002,19980927,USC00223671,  229,1
149,19980914-19981002,19980928,USC00223671, 2248,1
149,19980914-19981002,19980929,USC00223671,  127,0
149,19980914-19981002,19980930,USC00223671,    0,0
149,19980914-19981002,19981001,USC00223671,-9999,0
149,19980914-19981002,19981002,USC00223671,    0,0
149,19980914-19981002,19980914,USC00227840,    0,0
149,19980914-19981002,19980915,USC00227840,    0,0
149,19980914-19981002,19980916,USC00227840,    0,0
149,19980914-19981002,19980917,USC00227840,   33,0
149,19980914-19981002,19980918,USC00227840,  122,0
149,19980914-19981002,19980919,USC00227840,  300,1
149,19980914-19981002,19980920,USC00227840,  208,1
149,19980914-19981002,19980921,USC00227840,  114,0
149,19980914-19981002,19980922,USC00227840,    0,0
149,19980914-19981002,19980923,USC00227840,    0,0
149,19980914-19981002,19980924,USC00227840,    0,0
149,19980914-19981002,19980925,USC00227840,    0,0
149,19980914-19981002,19980926,USC00227840,    0,0
149,19980914-19981002,19980927,USC00227840,   69,0
149,19980914-19981002,19980928,USC00227840, 3569,1
149,19980914-19981002,19980929,USC00227840,  229,1
149,19980914-19981002,19980930,USC00227840,    0,0
149,19980914-19981002,19981001,USC00227840,    0,0
149,19980914-19981002,19981002,USC00227840,    0,0
149,19980914-19981002,19980914,USC00229157,    0,0
149,19980914-19981002,19980915,USC00229157,    0,0
149,19980914-19981002,19980916,USC00229157,    0,0
149,19980914-19981002,19980917,USC00229157,    0,0
149,19980914-19981002,19980918,USC00229157,  109,0
149,19980914-19981002,19980919,USC00229157,  145,0
149,19980914-19981002,19980920,USC00229157, 1016,1
149,19980914-19981002,19980921,USC00229157,  419,1
149,19980914-19981002,19980922,USC00229157,   13,0
149,19980914-19981002,19980923,USC00229157,  117,0
149,19980914-19981002,19980924,USC00229157,    0,0
149,19980914-19981002,19980925,USC00229157,    0,0
149,19980914-19981002,19980926,USC00229157,    0,0
149,19980914-19981002,19980927,USC00229157,   51,0
149,19980914-19981002,19980928,USC00229157, 3048,1
149,19980914-19981002,19980929,USC00229157,  714,1
149,19980914-19981002,19980930,USC00229157,   18,0
149,19980914-19981002,19981001,USC00229157,    0,0
149,19980914-19981002,19981002,USC00229157,    0,0
149,19980914-19981002,19980914,USC00226718,    0,0
149,19980914-19981002,19980915,USC00226718,    0,0
149,19980914-19981002,19980916,USC00226718,    0,0
149,19980914-19981002,19980917,USC00226718,    0,0
149,19980914-19981002,19980918,USC00226718,   13,0
149,19980914-19981002,19980919,USC00226718,    0,0
149,19980914-19981002,19980920,USC00226718,  191,1
149,19980914-19981002,19980921,USC00226718,  488,1
149,19980914-19981002,19980922,USC00226718,   48,0
149,19980914-19981002,19980923,USC00226718,  102,0
149,19980914-19981002,19980924,USC00226718,    0,0
149,19980914-19981002,19980925,USC00226718,    0,0
149,19980914-19981002,19980926,USC00226718,    0,0
149,19980914-19981002,19980927,USC00226718,   20,0
149,19980914-19981002,19980928,USC00226718,-9999,0
149,19980914-19981002,19980929,USC00226718,-9999,0
149,19980914-19981002,19980930,USC00226718,    0,0
149,19980914-19981002,19981001,USC00226718,    0,0
149,19980914-19981002,19981002,USC00226718,    0,0
109,19850720-19850727,19850720,USW00013782,    0,0
109,19850720-19850727,19850721,USW00013782,    0,0
109,19850720-19850727,19850722,USW00013782,    0,0
109,19850720-19850727,19850723,USW00013782,  165,1
109,19850720-19850727,19850724,USW00013782,  516,1
109,19850720-19850727,19850725,USW00013782,  208,1
109,19850720-19850727,19850726,USW00013782,    0,0
109,19850720-19850727,19850727,USW00013782,    0,0
109,19850720-19850727,19850720,USC00388405,    0,0
109,19850720-19850727,19850721,USC00388405,    0,0
109,19850720-19850727,19850722,USC00388405,    0,0
109,19850720-19850727,19850723,USC00388405,   48,0
109,19850720-19850727,19850724,USC00388405,  211,1
109,19850720-19850727,19850725,USC00388405,  513,1
109,19850720-19850727,19850726,USC00388405,    5,0
109,19850720-19850727,19850727,USC00388405,    0,0
109,19850720-19850727,19850720,USW00013880,    0,0
109,19850720-19850727,19850721,USW00013880,    0,0
109,19850720-19850727,19850722,USW00013880,    3,0
109,19850720-19850727,19850723,USW00013880,    3,0
109,19850720-19850727,19850724,USW00013880, 1067,1
109,19850720-19850727,19850725,USW00013880,  203,1
109,19850720-19850727,19850726,USW00013880,    8,0
109,19850720-19850727,19850727,USW00013880,    0,0
109,19850720-19850727,19850720,USC00388426,    0,0
109,19850720-19850727,19850721,USC00388426,    0,0
109,19850720-19850727,19850722,USC00388426,    0,0
109,19850720-19850727,19850723,USC00388426,   91,0
109,19850720-19850727,19850724,USC00388426,  244,1
109,19850720-19850727,19850725,USC00388426,  919,1
109,19850720-19850727,19850726,USC00388426,  160,1
109,19850720-19850727,19850727,USC00388426,    3,0
109,19850720-19850727,19850720,USC00383525,    0,0
109,19850720-19850727,19850721,USC00383525,    0,0
109,19850720-19850727,19850722,USC00383525,    0,0
109,19850720-19850727,19850723,USC00383525,    0,0
109,19850720-19850727,19850724,USC00383525,  196,1
109,19850720-19850727,19850725,USC00383525,  737,1
109,19850720-19850727,19850726,USC00383525,  216,1
109,19850720-19850727,19850727,USC00383525,   46,0
209,20050119-20050121,20050119,USW00092811,   46,0
209,20050119-20050121,20050120,USW00092811,    0,0
209,20050119-20050121,20050121,USW00092811,    0,0
209,20050119-20050121,20050119,USW00012859,-9998,0
209,20050119-20050121,20050120,USW00012859,-9998,0
209,20050119-20050121,20050121,USW00012859,-9998,0
209,20050119-20050121,20050119,USC00083909,    0,0
209,20050119-20050121,20050120,USC00083909,    0,0
209,20050119-20050121,20050121,USC00083909,    0,0
209,20050119-20050121,20050119,USW00012839,    0,0
209,20050119-20050121,20050120,USW00012839,    0,0
209,20050119-20050121,20050121,USW00012839,    0,0
209,20050119-20050121,20050119,USC00083163,    3,0
209,20050119-20050121,20050120,USC00083163,    0,0
209,20050119-20050121,20050121,USC00083163,    0,0
108,19850915-19851003,19850915,USW00094728,    0,0
108,19850915-19851003,19850916,USW00094728,    0,0
108,19850915-19851003,19850917,USW00094728,    0,0
108,19850915-19851003,19850918,USW00094728,    0,0
108,19850915-19851003,19850919,USW00094728,    0,0
108,19850915-19851003,19850920,USW00094728,    0,0
108,19850915-19851003,19850921,USW00094728,    0,0
108,19850915-19851003,19850922,USW00094728,    0,0
108,19850915-19851003,19850923,USW00094728,   15,0
108,19850915-19851003,19850924,USW00094728,   91,0
108,19850915-19851003,19850925,USW00094728,    0,0
108,19850915-19851003,19850926,USW00094728,  114,1
108,19850915-19851003,19850927,USW00094728,  795,1
108,19850915-19851003,19850928,USW00094728,    0,0
108,19850915-19851003,19850929,USW00094728,    0,0
108,19850915-19851003,19850930,USW00094728,    0,0
108,19850915-19851003,19851001,USW00094728,    0,0
108,19850915-19851003,19851002,USW00094728,   10,0
108,19850915-19851003,19851003,USW00094728,  198,1
108,19850915-19851003,19850915,USC00305796,    0,0
108,19850915-19851003,19850916,USC00305796,    0,0
108,19850915-19851003,19850917,USC00305796,    0,0
108,19850915-19851003,19850918,USC00305796,    0,0
108,19850915-19851003,19850919,USC00305796,    0,0
108,19850915-19851003,19850920,USC00305796,    0,0
108,19850915-19851003,19850921,USC00305796,    0,0
108,19850915-19851003,19850922,USC00305796,    0,0
108,19850915-19851003,19850923,USC00305796,   58,0
108,19850915-19851003,19850924,USC00305796,   86,0
108,19850915-19851003,19850925,USC00305796,    0,0
108,19850915-19851003,19850926,USC00305796,   66,0
108,19850915-19851003,19850927,USC00305796,  627,1
108,19850915-19851003,19850928,USC00305796,    0,0
108,19850915-19851003,19850929,USC00305796,    0,0
108,19850915-19851003,19850930,USC00305796,    0,0
108,19850915-19851003,19851001,USC00305796,    0,0
108,19850915-19851003,19851002,USC00305796,    8,0
108,19850915-19851003,19851003,USC00305796,  170,1
108,19850915-19851003,19850915,USW00014734,    0,0
108,19850915-19851003,19850916,USW00014734,    0,0
108,19850915-19851003,19850917,USW00014734,    0,0
108,19850915-19851003,19850918,USW00014734,    0,0
108,19850915-19851003,19850919,USW00014734,    0,0
108,19850915-19851003,19850920,USW00014734,    0,0
108,19850915-19851003,19850921,USW00014734,    0,0
108,19850915-19851003,19850922,USW00014734,    0,0
108,19850915-19851003,19850923,USW00014734,   15,0
108,19850915-19851003,19850924,USW00014734,  117,1
108,19850915-19851003,19850925,USW00014734,    0,0
108,19850915-19851003,19850926,USW00014734,   89,0
108,19850915-19851003,19850927,USW00014734,  762,1
108,19850915-19851003,19850928,USW00014734,    0,0
108,19850915-19851003,19850929,USW00014734,    0,0
108,19850915-19851003,19850930,USW00014734,    0,0
108,19850915-19851003,19851001,USW00014734,    0,0
108,19850915-19851003,19851002,USW00014734,   10,0
108,19850915-19851003,19851003,USW00014734,  185,1
108,19850915-19851003,19850915,USW00014732,    0,0
108,19850915-19851003,19850916,USW00014732,    0,0
108,19850915-19851003,19850917,USW00014732,    0,0
108,19850915-19851003,19850918,USW00014732,    0,0
108,19850915-19851003,19850919,USW00014732,    0,0
108,19850915-19851003,19850920,USW00014732,    0,0
108,19850915-19851003,19850921,USW00014732,    0,0
108,19850915-19851003,19850922,USW00014732,    0,0
108,19850915-19851003,19850923,USW00014732,   13,0
108,19850915-19851003,19850924,USW00014732,   66,0
108,19850915-19851003,19850925,USW00014732,    0,0
108,19850915-19851003,19850926,USW00014732,   51,0
108,19850915-19851003,19850927,USW00014732,  691,1
108,19850915-19851003,19850928,USW00014732,    0,0
108,19850915-19851003,19850929,USW00014732,    0,0
108,19850915-19851003,19850930,USW00014732,    0,0
108,19850915-19851003,19851001,USW00014732,    0,0
108,19850915-19851003,19851002,USW00014732,    5,0
108,19850915-19851003,19851003,USW00014732,  163,1
108,19850915-19851003,19850915,USW00094789,    0,0
108,19850915-19851003,19850916,USW00094789,    0,0
108,19850915-19851003,19850917,USW00094789,    0,0
108,19850915-19851003,19850918,USW00094789,    0,0
108,19850915-19851003,19850919,USW00094789,    0,0
108,19850915-19851003,19850920,USW00094789,    0,0
108,19850915-19851003,19850921,USW00094789,    0,0
108,19850915-19851003,19850922,USW00094789,    0,0
108,19850915-19851003,19850923,USW00094789,   36,0
108,19850915-19851003,19850924,USW00094789,   53,0
108,19850915-19851003,19850925,USW00094789,    0,0
108,19850915-19851003,19850926,USW00094789,   41,0
108,19850915-19851003,19850927,USW00094789,  630,1
108,19850915-19851003,19850928,USW00094789,    0,0
108,19850915-19851003,19850929,USW00094789,    0,0
